comment,raw_score,length,normalized_score,class
Man I can't wait for POKEMON STAR PLATINUM,-1.0,7,-0.14285714285714285,negative
I love this so damn much,0.0,5,0.0,neutral
LETS GOOOOOOOOOOOO,0,2,0.0,neutral
THEY BROUGHT BACK THE SECRET BASSESSSSSSS,0,6,0.0,neutral
LETS GOOOOO,0,2,0.0,neutral
Bro I love it,1.0,3,0.3333333333333333,positive
me and my chilhood best friend who passed away in highschool would play diamond all the time,1.0,16,0.0625,positive
"I didn't think that pokemon could go any lower, but here we are...",0,12,0.0,neutral
Wooooooooooo!!!!!!!!!,0,1,0.0,neutral
"Not ""Shining Diamond"" and ""Brilliant Pearl"" instead?DORARARARARARARA",0,6,0.0,neutral
I love diamond edition to bits,1.0,5,0.2,positive
I just hope all Pokémon are in the remakes,0,8,0.0,neutral
I did react negatively when the graphics were initially revealed but its already starting to grow on me.,0,17,0.0,neutral
WELL ITS ABOUT TIME!!,0,4,0.0,neutral
Now furret can stop walking.,0,5,0.0,neutral
"I'm wat more excited about this than the other games. The newer game style doesn't feel like Pokemon, but this, THIS is Pokemon.",0,23,0.0,neutral
YESSS FINALLY FINALLY YESS THEY DID IT,0.5,7,0.07142857142857142,positive
Greatest laziness ever...,0,3,0.0,neutral
Actually excited for some reason,0,5,0.0,neutral
i hope its like oras and you can catch some other legendarys and a national dex,0,15,0.0,neutral
i love it,1.0,2,0.5,positive
Unpopular opinion: The graphics of this game look fine. Underwhelming sure but it's a call back to Pokemon Pearl. Cynthia and Cyrus after fifteen years I'm coming back. Sinnoh. Three copies of Pearl. Three copies of Pearl and I've never fought Cynthia. That's all going to change.,0,47,0.0,neutral
HELL YEA!!!!,0,2,0.0,neutral
I was kind of excited for a hot second that they were releasing a new Pokemon for the 3DS but I soon realized I was wrong.,-2.0,23,-0.08695652173913043,negative
"There are like 4 games coming out in a year for pokemon...  I can be graceful cuz the pandemic really messed with a lot.I just hope there is a texture patch for it later down the road, cuz the style does seem a little unfinished.  Still.  It'll be great to get back to sinnoh",0.0,52,0.0,neutral
"Honestly the chibi style isn’t bad. It feels like an original 2d game which I feel is peak Pokémon and I’m so glad to see my favorite generation not getting a let’s go remake. If they don’t make the game easier, than I’m super hyped",3.0,42,0.07142857142857142,positive
I remember when these games came out jeez,0,7,0.0,neutral
Ahh so they are supporting the 3ds still cool.,0.0,9,0.0,neutral
still looks better than SWSH graphics lmao,1.0,7,0.14285714285714285,positive
Yes finally,2.0,2,1.0,positive
"I missed you. I missed you so much. My childhood returns!Finally, i can reunite with my 1st partner ever: Chimchar.Don't worry little mate, i'll be there.",1.0,23,0.043478260869565216,positive
YEEEEEEESSSSSSSS,0,1,0.0,neutral
Diamond and Pearl: Link's Awakening,0,5,0.0,neutral
hey! nice graphics,1.0,3,0.3333333333333333,positive
Genuine tears came to my eyes when I saw d/p flash up on that og ds I'll never forget the absolute devastation I felt when I realised what the remakes would look like though. If you're excited about them good for you but man guess I know what my hopes and dreams crumbling before my eyes feels like now haha. Gutted.,1.0,57,0.017543859649122806,positive
Not gonna get it until they make Pokemon Star Platinum,0,9,0.0,neutral
Sweet,0,1,0.0,neutral
"I was hoping for a little more for my second favorite generation (2nd gen being my favorite), but somehow I don’t think I mind this. I was more upset that they gave us this art style for Link’s Awakening remake, when that masterpiece deserved to look more like Breath of the Wild. Yet no one seemed to complain about that, and I feel like a bad Zelda fan for not enjoying the remake very much. I’m just glad we’re getting Diamond and Pearl again for the current generation, and they’re probably going to focus more of the actual work into the Arceus game.",0.0,97,0.0,neutral
So happy,1.0,2,0.5,positive
Hell yeah! Finally ditching the full scale over world! This is what I'm here for!,2.0,15,0.13333333333333333,positive
They did it :),0,4,0.0,neutral
YES,1.0,1,1.0,positive
Omg omg og,0,3,0.0,neutral
OH i love the way they look it's like a way to get it to look like the classic game sprites  i honestly never can understand how we can people nowadays cause it's either there gonna enjoy it or be ungrateful for a game is still being made and a remake of old game people enjoy so I'll for the people who want to try hate it I'd like to see that happen,1.0,69,0.014492753623188406,positive
Yay,0,1,0.0,neutral
Finally!,1.0,1,1.0,positive
IM GONNA CRY,0,3,0.0,neutral
Not the overall remaster I was hoping it to be but..  It’ll be great.,1.0,12,0.08333333333333333,positive
"Parece q eles pegaram o Arsenal de gráficos q tinha, e botou tudo no pokémon legend arceus, sobrou só um pouco aí ao invés de fzr o jogo do zero, só deixaram o jogo original 3D",-1.0,36,-0.027777777777777776,negative
The graphic choices were horrendous but I’m nonetheless quite excited for this &amp; legends: arceus! Super happy to be revisiting my favorite region!,2.0,23,0.08695652173913043,positive
The graphic looks reminds me of story of seasons... I'll miss my pixels,0,13,0.0,neutral
brb going feral,0,3,0.0,neutral
Black 3 and White 3 would be great :),1.0,9,0.1111111111111111,positive
"I would be ok with that if they release, one year later, a pokemon Platinum remake with ORAS style.",0,18,0.0,neutral
After we got the ruby and sapphire remakes I’m worried to say the least.,0,14,0.0,neutral
RIP Pokémon! Ya had a good run,0.0,7,0.0,neutral
Why does this look like a game for the Wii?,-1.0,10,-0.1,negative
Finally,1.0,1,1.0,positive
Hope Emerald comes out later too!,0,6,0.0,neutral
"I don’t care what anyone says, this is fucking brilliant. Just the right amount of nostalgia with the chibi overworld, and the full characters in battle. Just like the good ol days. Hopefully they polish the models a bit tho. The attack animations were clean but the Pokémon look like they belong on a GameCube.",1.0,53,0.018867924528301886,positive
And now we wait for the black and white,1.0,9,0.1111111111111111,positive
Oh I want it sooooo bad,0.0,4,0.0,neutral
They should include the unova region in this REVAMP like they did in heartgold and soulsilver where the kanto region is included in the story just to make this jrpg well......LONGER.,0,31,0.0,neutral
"I am okay with the remake, if they have some good contents from the Platinum and other contents like New Dialga and Palkia forms and mega evolutions. But tbh I can wait couple more years for them to fix it",2.0,38,0.05263157894736842,positive
I can't wait to battle Team Galactic!,-1.0,6,-0.16666666666666666,negative
Its my time to shine!,0,5,0.0,neutral
"I remember seeing this for the first time and yelling ""oh no it looks like sh*t"" and turns out that was correct.",-1.0,20,-0.05,negative
Interesting stylistic choice...,1.0,3,0.3333333333333333,positive
"This just looks like a the original games but in HD. We've been waiting 4 years for this?<span class=""ytAttributedStringInlineBlockMod"" style=""margin-left: 2px; margin-right: 2px;""><img alt=""😬"" class=""ytCoreImageHost ytAttributedStringImageElement ytAttributedStringImageAlignmentVerticalCenter ytCoreImageContentModeScaleToFill ytCoreImageLoaded"" style=""height: 16px; width: 16px;"" src=""./Pokemon Brilliant Diamond and Shining Pearl Reveal Trailer! - YouTube_files/emoji_u1f62c.png"">",0,18,0.0,neutral
Hopefully this isn't the final form and there's more to come reveal wise cause we need Gigantamax vs Megas,0,19,0.0,neutral
Sure im not a fan of the overworld player models but everything else? Hell yes,1.0,14,0.07142857142857142,positive
just a way to keep us satisfied until pokemon legends,0,10,0.0,neutral
Hopefully they have the Platinum Pokedex,0,6,0.0,neutral
I really hope i don't have to sit for an entire minute waiting for chansey's health bar to reach zero. Still quite excited though,0,22,0.0,neutral
I have awoken from my deep sleep. I am fucking ready,0,9,0.0,neutral
"Pokemon crazy diamond, dora ra ra ra ra raaa!!",0,9,0.0,neutral
I wonder if this will connect with Pokemon HOME to bring other gens in.,0,13,0.0,neutral
Dream. Come. True.,1.0,3,0.3333333333333333,positive
"I hope Crystal in the future <span class=""ytAttributedStringInlineBlockMod"" style=""margin-left: 2px; margin-right: 2px;""><img alt=""😭"" class=""ytCoreImageHost ytAttributedStringImageElement ytAttributedStringImageAlignmentVerticalCenter ytCoreImageContentModeScaleToFill ytCoreImageLoaded"" style=""height: 16px; width: 16px;"" src=""./Pokemon Brilliant Diamond and Shining Pearl Reveal Trailer! - YouTube_files/emoji_u1f62d.png"">",0,6,0.0,neutral
Holy fuck they should have the underground exploring online,0.0,9,0.0,neutral
This game looks good,1.0,4,0.25,positive
Just touch up some of the overworld sprites and we good,1.0,11,0.09090909090909091,positive
Despite hating Sword &amp; Shield and most modern Pokémon Games I’m tempted to buy this.  Such a good part of my childhood!,2.0,22,0.09090909090909091,positive
Can't wait to CLOSE COMBAT a BLISSEY in 3D...,-1.0,9,-0.1111111111111111,negative
honestly I quite like the artstyle!,0,5,0.0,neutral
Hopefully we get an open world Pokémon platinum in the future,0,11,0.0,neutral
HOLY BUCAROONY,1.0,2,0.5,positive
"Happy for the remake. It looks fine... but to be honest, it looks like it was originally planned for 3DS and they Uprezzed it HD.",0.0,25,0.0,neutral
"I gave the sun to you, you said it was too bright. I gave you diamond rings, you said they didn't shine.",0,20,0.0,neutral
THUD!,0,1,0.0,neutral
Must buy.,0,2,0.0,neutral
"If you can fly with your pokemon around Sinnoh and land at locations you previously visited on your journey just like in ORAS with Latias and Latios then I'll be happy.Also, what's gonna happen with Platinum, is that gonna be remade the same way as with Brilliant Diamond and Shining Pearl?If platinum was gonna be remade and released after BD, SP, what should its name be?My idea: Powerful Platinum",0,68,0.0,neutral
i'm ready to DELELELLE WHOOOOOOOOOOP,0,5,0.0,neutral
"As long as there are difficulty options I don’t care how it looks. Just give me a challonge. Either way, good luck to them with development.",1.0,25,0.04,positive
I would buy a switch just for this,0,7,0.0,neutral
Cant wait for pokemon liquid pearls,1.0,5,0.2,positive
"After legends arceus, even this remake tempts me",0,8,0.0,neutral
They better do the past games justice and make the Cynthia battle just as EPIC and RELENTLESS  for these young kids........  they need to know the pain....... they need to know what its like to stock up on 30 revives before the elite 4,2.0,44,0.045454545454545456,positive
This was my generation.,0,4,0.0,neutral
"I know many don’t like the art style but it does looks exactly like the original, I think they did this because legends kinda already took that style people wanted for the remakes so I think it looks fine.",1.0,36,0.027777777777777776,positive
"Am I the only one who thinks this looks good?I mean, all this time I didn't want remakes after what SWSH did to the franchise, but now I actually am kinda hyped for this.They said they're gonna stay faithful, so I hope they keep their word, but at the same time I hope they don't forget Platinum existed.",0.0,51,0.0,neutral
The graphics looks like a combination of Pokémon let’s go and Pokémon home,0,13,0.0,neutral
This would be better if it has the graphics like the Link's Awakening remake,1.0,14,0.07142857142857142,positive
LETS FUCKING GOOOOOOOO!!!!,0,3,0.0,neutral
"If I don’t get <span class="""" dir=""auto"" style=""font-weight: 500;"">CURB STOMPED INTO THE GROUND I WILL LEGITIMATELY BE SAD",-1.0,12,-0.08333333333333333,negative
Please please please at least put a difficulty slider if you're going to make it easy to play anyways. Majority of your consumers are grown up and just want a remake that doesn't ruin what made Gen 4 soo good.,2.0,40,0.05,positive
Cynthia still better beat the hell outa me with that bomb battle music,1.0,13,0.07692307692307693,positive
Hey that's me,0,3,0.0,neutral
I hope this is 60fps and they speed things up a bit.,0,11,0.0,neutral
Not a huge fan of the style but Diamond and Pearl were pretty cool so im excited to run through them again.,1.0,21,0.047619047619047616,positive
Im crying tears of happiness right now,1.0,7,0.14285714285714285,positive
"I'll never trust them again after this last game, the whole ""we don't have half the pokemon but we actually do"" crap lost my trust. Ill see how this turns out but it looks bad to me rn.",-2.0,38,-0.05263157894736842,negative
"Hope the remakes connect to Pokémon home so I can use Pikachu, infernape, mega lucario, greninja, sylveon and Noivern to win it all.",1.0,22,0.045454545454545456,positive
"<span class=""ytAttributedStringInlineBlockMod"" style=""margin-left: 2px; margin-right: 2px;""><img alt=""💪"" class=""ytCoreImageHost ytAttributedStringImageElement ytAttributedStringImageAlignmentVerticalCenter ytCoreImageContentModeScaleToFill ytCoreImageLoaded"" style=""height: 16px; width: 16px;"" src=""./Pokemon Brilliant Diamond and Shining Pearl Reveal Trailer! - YouTube_files/emoji_u1f4aa.png"">",0,1,0.0,neutral
Honestly I rather have a 2D-3D thing going on like Octopath Traveler or Project Triangle than the chibi like models but I’m still hopeful. They better add all the platinum extra features as well!,1.0,32,0.03125,positive
"Still waiting for a botw like pokemon game, just saying i think it'll be epic.",1.0,14,0.07142857142857142,positive
"Looking way nicer than SwSh im here for it <span class=""ytAttributedStringInlineBlockMod"" style=""margin-left: 2px; margin-right: 2px;""><img alt=""😌"" class=""ytCoreImageHost ytAttributedStringImageElement ytAttributedStringImageAlignmentVerticalCenter ytCoreImageContentModeScaleToFill ytCoreImageLoaded"" style=""height: 16px; width: 16px;"" src=""./Pokemon Brilliant Diamond and Shining Pearl Reveal Trailer! - YouTube_files/emoji_u1f60c.png"">",0,10,0.0,neutral
OMG,0,1,0.0,neutral
cant wait for barry to fine me 10 million pokedollars in 3D,1.0,11,0.09090909090909091,positive
"This is great, I was really turned off by the new art style, so I haven't played a Pokémon game since Black 2 and White 2. This will be the first one I play in years",1.0,33,0.030303030303030304,positive
Time to pull a sonic movie on the devs,0,9,0.0,neutral
OH FUCK ITS HAPPENING ITS HAPPENING,0,5,0.0,neutral
"The game that started me to the series, rebornEdit: I wish they’d not go back to chibi players though",0,16,0.0,neutral
When the last remake had better quality then the new one,1.0,11,0.09090909090909091,positive
Oh my fucking god yeEEEES NOW I HAVE A CHANCE TO PLAY GEN 4,0,12,0.0,neutral
Eh... I'm a little worried that instead of a remake it's just a port with upgraded graphics. Imma still buy it tho cus I didn't finish gen 4 yet and don't feel like beating it on an emulator,0,37,0.0,neutral
I hope that there will be mega evolution,0,7,0.0,neutral
"The 3D chibi design looks odd. You get the full models while in battle like in the classic games, but switching between the two feels a little odd compared to the old 2D. It looks like there may be more in the battle animations department though",0,45,0.0,neutral
"Lmao, judging by the thumbnail I thought this was a joke, and after watching the video I still do. I guess the jokers are the folks at Gamefreak <span class=""ytAttributedStringInlineBlockMod"" style=""margin-left: 2px; margin-right: 2px;""><img alt=""😂"" class=""ytCoreImageHost ytAttributedStringImageElement ytAttributedStringImageAlignmentVerticalCenter ytCoreImageContentModeScaleToFill ytCoreImageLoaded"" style=""height: 16px; width: 16px;"" src=""./Pokemon Brilliant Diamond and Shining Pearl Reveal Trailer! - YouTube_files/emoji_u1f602.png"">",-1.0,26,-0.038461538461538464,negative
They took remake really literally with that art style,0,9,0.0,neutral
AYO THE GEN 4 REMAKES HERE,0,6,0.0,neutral
"So far, it's just a remaster! I hope they use graphics of ""let's go"" series.",0,14,0.0,neutral
"I don't know how to feel about the Link's Reawakening chibi style overworld, or the fact that we're using Top-Down again instead of just remaking the world in a completely new perspective, but since they're <span class=""ytAttributedStringItalicized"" dir=""auto"" style=""font-weight: 400;"">still",0,34,0.0,neutral
"Nice, it's Pokémon Crossing Old Remastered Horizons..",1.0,7,0.14285714285714285,positive
Noo - don't turn me into an oversimplified art styl-,0,10,0.0,neutral
Chimchar MY BOY,0,3,0.0,neutral
As long as there is mining,0,6,0.0,neutral
"looks based, im there",1.0,4,0.25,positive
I had a bitter taste with this after watching Pokemon Legends trailer,0,11,0.0,neutral
i hope those graphics arnt final,0,5,0.0,neutral
If only this was on 3ds xl,-1.0,7,-0.14285714285714285,negative
I'm not gonna lie gen4bros this looks like dookie,-1.0,8,-0.125,negative
ver ynice interesting personalities,1.0,4,0.25,positive
"Does the statue at the end look like a Fusion between dialga and palkia, or just me seeing it?",0,19,0.0,neutral
"I dunno why this game was overhatedThey never give this game a chance because they're such overwhelmed nuzlockers, Know-it-all Players, etc. just to embarrassed themselves just to surprisingly see that they have competitive NPCs and have a tons of problems to this game.Heck, even competitive players are liking this too.I'm no competitive player but I'm a casual mixed player on playing this.Some Sinnoh fans are giving this game a chance because of the remake, it may not be a Sword and Shield style but at least the company tried their best.Only wished they update the Pokedex though.I don't hate this game as people embarrassed themselves to hate this game, because not only it's a disappointing remake, it's also a throwback on playing the Sinnoh Games.",-0.33333333333333304,119,-0.002801120448179269,negative
Furret can finally rest,1.0,4,0.25,positive
"If they don’t include Pokémon from other regions, I’m not going to get this. The only Pokémon I really like from Sinnoh is Buizel",0,21,0.0,neutral
"Let’s fucking gooo!!! My 6th grade me is crying right now <span class=""ytAttributedStringInlineBlockMod"" style=""margin-left: 2px; margin-right: 2px;""><img alt=""🙌"" class=""ytCoreImageHost ytAttributedStringImageElement ytAttributedStringImageAlignmentVerticalCenter ytCoreImageContentModeScaleToFill ytCoreImageLoaded"" style=""height: 16px; width: 16px;"" src=""./Pokemon Brilliant Diamond and Shining Pearl Reveal Trailer! - YouTube_files/emoji_u1f64c.png"">",1.0,12,0.08333333333333333,positive
Whats rhe song at the end,0,6,0.0,neutral
Yes yes yes,0.3333333333333333,3,0.1111111111111111,positive
Oh god scared for Cynthia,0,4,0.0,neutral
I'm getting shining pearl,0,4,0.0,neutral
Is this going to be the next Lets Go? Looks like it from the Graphic,0,15,0.0,neutral
I really like the graphics. Atleast itll run way better than swsh,1.0,11,0.09090909090909091,positive
I cant wait to face trainer red,1.0,5,0.2,positive
"The reason (one of them) they made the game like this is because SWSH didn't have a national dex so if they would've made a gen4 remake with same style as SWSH, the two game wouldn't be able to interact with each other. So in order to save face, gamefreak changed the styles into this. If this game have the full gen 8 national dex. Gamefreak will only have to make new (some what) model for the Galar pokemon",0,79,0.0,neutral
"yeah yeah yeah, take my money.",0.3333333333333333,6,0.05555555555555555,positive
At the end is that a fusion of dialga and palkia?,0,11,0.0,neutral
Fine I guess I'll just get destroyed by Cynthia again,0,9,0.0,neutral
Man I can’t wait to hear route 216 in these games!,1.0,10,0.1,positive
Damn with these graphics I can play it on my flip phone right?,-1.0,12,-0.08333333333333333,negative
Why everyone look like funko pops???,0,6,0.0,neutral
"If Cynthia doesn’t push my shit in, I don’t want it.",0.0,10,0.0,neutral
Ah shit here we go again,-1.0,6,-0.16666666666666666,negative
Pokémon diamond and pearl but with handholding like all the newer games,0,12,0.0,neutral
"Wish they made it like Arceus but since I haven't finished the two, it's fine I guess",0,15,0.0,neutral
More expressive animation for pokemonsCorrect size  scalling of small and large pokemonPlatinum contentNeeds little more work  and polish on the character model(Am i only one feeling that?),0,26,0.0,neutral
Would there be like polished platinum or something,0,8,0.0,neutral
is there enough time to change the overworld models please,0,10,0.0,neutral
I still wonder about the safari zone,0,5,0.0,neutral
"I honestly can't tell if this is for Switch or 3DS... Is that seriously the best they can do with the graphics? Might as well port to 3DS, it could probably play it as well.",0.5,34,0.014705882352941176,positive
can’t wait to get demolished by Cynthia in 3D,1.0,9,0.1111111111111111,positive
30 fps oh no,-2.0,3,-0.6666666666666666,negative
Chibi seems like a really weird choice but please be the platinum dex though.,0,13,0.0,neutral
"I think the problem with the style are the textures. The characters are all chibi and colorful while the grass and dirt are too ""real"", I believe that contrast is causing the weird feeling.",0,31,0.0,neutral
The characters look really goofy in the overworld,0,8,0.0,neutral
This new animal crossing extension looks sick,0,7,0.0,neutral
Here we go HM city lol,0,6,0.0,neutral
Qm foi q afogou queimou esmurrou esmagou triturou remontou comeu cagou limpou triturou dnv remontou dnv e botou nesse jogo?,0,19,0.0,neutral
"I just want a realistic looking Pokémon Game in 1. Person <span class=""ytAttributedStringInlineBlockMod"" style=""margin-left: 2px; margin-right: 2px;""><img alt=""😩"" class=""ytCoreImageHost ytAttributedStringImageElement ytAttributedStringImageAlignmentVerticalCenter ytCoreImageContentModeScaleToFill ytCoreImageLoaded"" style=""height: 16px; width: 16px;"" src=""./Pokemon Brilliant Diamond and Shining Pearl Reveal Trailer! - YouTube_files/emoji_u1f629.png"">",1.0,11,0.09090909090909091,positive
"Well, time for another 15 million switches to be sold",1.0,10,0.1,positive
"Good News: Gen IV Remake.Bad News: <span class=""ytAttributedStringItalicized"" dir=""auto"" style=""font-weight: 400;"">Cynthia's gonna whoop your tushie in 4K HD",1.0,14,0.07142857142857142,positive
If they wanted to make it in a oldschool style at least they could have used the links awakening engine for fucks sake this looks like dragalia lost but worse!,0.0,30,0.0,neutral
"This game is <span class=""ytAttributedStringInlineBlockMod"" style=""margin-left: 2px; margin-right: 2px;""><img alt=""✨"" class=""ytCoreImageHost ytAttributedStringImageElement ytAttributedStringImageAlignmentVerticalCenter ytCoreImageContentModeScaleToFill ytCoreImageLoaded"" style=""height: 16px; width: 16px;"" src=""./Pokemon Brilliant Diamond and Shining Pearl Reveal Trailer! - YouTube_files/emoji_u2728.png"">",0,4,0.0,neutral
pokemon fans: the old 2d sprites style was better!tpc: tries to emulate the old style of dp for remakespokemon fans: you weren’t supposed to do that!,0,26,0.0,neutral
The game should have used the battle model for the overworld. These chibis are just jarring,0,16,0.0,neutral
Its happened bois,0,3,0.0,neutral
"Please, just want mega evolutions back",1.0,6,0.16666666666666666,positive
Lmao,0,1,0.0,neutral
Small dawn &lt;3,0,3,0.0,neutral
"Oh no, close combat blissey hp",-1.0,5,-0.2,negative
"Not as bad as i thought it would look like, but it pretty alright.",-1.0,12,-0.08333333333333333,negative
Black and white are next thoooo right???,0,7,0.0,neutral
Can't wait to be rekt by cynthia again,-1.0,8,-0.125,negative
I still think it looks kinda weird but hey it reminds of animal crossing so that’s cute.,0,16,0.0,neutral
Jubilife city im coming,0,4,0.0,neutral
Is this a dream?,1.0,4,0.25,positive
Sure are making a lot of versions of pokemon x and y,0,12,0.0,neutral
"LET""S FUCKING GOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!",0,3,0.0,neutral
I like it but for some reason the graphics makes me dizzy.,1.0,11,0.09090909090909091,positive
New 3ds game pogU,-1.0,4,-0.25,negative
Looks ok.,0,2,0.0,neutral
Oh.,0,1,0.0,neutral
Are they bringing back platinum version too?,0,7,0.0,neutral
Come on guys. Do you not realise the originals had the same art style with big heads and such.,0,18,0.0,neutral
So you'll be charging £40+ for the exact same game with no changes other than slightly better graphics? Nah.,0.0,19,0.0,neutral
The salt is palpable,0,4,0.0,neutral
Y'all got anymore of them polygons?,0,6,0.0,neutral
At least they animated the pokemon this time. Still.. If this is just gonna be a port then that's gonna be a major issue,0,24,0.0,neutral
"Please be a main series game, please don't be a let's go eevee",0,13,0.0,neutral
Pokemon Icebreaker and Pokemon Dentyne Ice,0,6,0.0,neutral
is anyone gonna point out that they really made the statue a cross between Dialga and Palkia?? XD,0,18,0.0,neutral
I hope its more like ORAS than SWSH,0,7,0.0,neutral
NAH MAN HOW DID THEY STEP BACKWARDS,0,7,0.0,neutral
"It looks okay, but I feel like £60 for what is essentialy a graphical update isn't worth it.",0,17,0.0,neutral
Time to challenge cynthia underleveled once more!!!!!,0,7,0.0,neutral
"As long as they don't nerf the game's difficulty, that was a lot of the appeal for Gen 4 was being one of the last good Pokemon games with difficulty.",1.0,30,0.03333333333333333,positive
Gen 2 remakes anyone?wait oh f-I'm sorry I can't hold it anymoreJOHTO CONFIRRRRRRMED,0,11,0.0,neutral
I would love to see beta arceus,1.0,6,0.16666666666666666,positive
Will they take the battle frontier out of this one too,0,11,0.0,neutral
to be honest it looks like animal crossing got mix with pokemon,0,12,0.0,neutral
No se ustedes pero se ve hermoso,-1.0,7,-0.14285714285714285,negative
"can't They Make it Like Sword And Shield Graphics, Texturing And Shading And Lighting? Is It Still In Progress?",0,19,0.0,neutral
Already better than Sword and Sheild,1.0,6,0.16666666666666666,positive
Smol,0,1,0.0,neutral
I might be hyperventilating the next few days,0,7,0.0,neutral
This art style suits pokemon way more than it does Zelda in my opinion.,0,14,0.0,neutral
When this is out they better do a platinum remake (not remaster) because platinum is the best pokemon game in my opinion..,2.0,21,0.09523809523809523,positive
new mega evolution?,0,3,0.0,neutral
they Need To Upgrade And Update That More To Sword And Shield Graphics,1.0,13,0.07692307692307693,positive
"Out of all of the things they’ve done wrong, they better not screw up the Lake Guardians battle theme. That can’t be forgiven.",0.0,22,0.0,neutral
"Im just disappointed that the player customization seems to be gone,  I personally enjoy making my own trainer",-1.0,17,-0.058823529411764705,negative
To be fair it looks better then s/s XD,1.0,9,0.1111111111111111,positive
Next everyone will ask for Black and White remakes lol,0,10,0.0,neutral
really hope it's the gen 4 pokedex and that's itplease don't add gen 5+ or make it so you can catcher other region's starters,0,24,0.0,neutral
"If there's one thing that this trailer confirms for me, it's that Game Freak and ILCA don't think that the original Pokémon Diamond game is brilliant.",0,26,0.0,neutral
I don't like the style but I'm probably gonna get it anyway,0,11,0.0,neutral
Looks like a fan made pokemon game tho lol,0,9,0.0,neutral
NOSTALGIA OVERLOAD,0,2,0.0,neutral
"Well, as much I love the idea of this game, there is a problem: Why are the base game (Walking avatars) so chibified?",1.0,22,0.045454545454545456,positive
New Pokemon game for 3ds?,-1.0,5,-0.2,negative
New Pokemon game for 3ds?,-1.0,5,-0.2,negative
Is this for the 3ds?,-1.0,5,-0.2,negative
super excited for the remake but the graphics weird asl... wtf,-1.0,11,-0.09090909090909091,negative
im like the only person who actually likes the graphics a lot but i feel like the main map is a bit too dark,0,22,0.0,neutral
This! How they should represent Pokemon in Switch. Not with spectacular presentation. Just an enhanced version of the Basic Gameplay we know and love from our childhood experience.,1.0,27,0.037037037037037035,positive
"Ahh yes, the gamecube graphic for $60 prices tag.Classic Nintendo",0.0,10,0.0,neutral
"If they did one good remake and combine original game with the features that we can see in Legend Arceus, I would be willing to buy a switch to play that. But from the trailers that I seen, this is not what I was wayting for. I hope its just bad first impression.",0.0,48,0.0,neutral
I like it how no one is discussing the fact that pokemon just isn't what it use to be.,0.0,18,0.0,neutral
"Good old Gamefreak, 1 step forward, about 87 back.",2.0,9,0.2222222222222222,positive
"They could improve up the pokemon models and the scale sized trainer models. Everything else looks great tho. But as long as they can deliver good story, content, and invest us, then the graphics don't really matter. We really don't have enough info to make critical criticism yet, so let's not completely destroy and hate on it. I have hope for this game! Right now we should all try to look forward to it. Or ya know... U can stay angry if u want, but that's not good for your health....",2.0,88,0.022727272727272728,positive
OMG OMG OMG!! NO FUCKING WAY!!!!!,-1.0,6,-0.16666666666666666,negative
The view is kinda like New Horizons.,0,7,0.0,neutral
Is Pokémon officially dead?,0,4,0.0,neutral
"Alright, I was one of the first to hate on this reveal, but let's remember the game isn't in a vacum. It's a company with limited resources, and we're also getting legends ARCEUS, which is the direction we've been wanting Pokemon to go in, exploring new game styles and art styles. I'm perfectly willing to take this remake, even if it isn't on its best state, or even have it be DELAYED, so that they can concentrate on Legends Arceus, because it's the game that's going to make Pokemon evolve (heh) as a game.",0.0,93,0.0,neutral
"I was looking forward to walking Pokémon with personalities and to riding Luxray, Drifblim, and Mamoswine in updated overworld like Let’s Go but nope. We’re getting DS games with updated graphics.",1.0,30,0.03333333333333333,positive
Can't wait to see how mamy pokemon are cut from this version,-1.0,12,-0.08333333333333333,negative
"I hope I’m not the only one that digs the art style. It gives me the sense that the remake will be faithful to the original games in terms of tone and atmosphere. I just hope they don’t include the broken EXP Share mechanic that we’ve seen in the 3 recent generations. I also hope that the difficulty is kept the same as in the originals. I don’t want a watered down version of a game I spent so much of my childhood on, I want a better looking version of the same game, with some new features.",4.0,91,0.04395604395604396,positive
Nintendrones going hard on that copium.,0,6,0.0,neutral
Bro why do the sprites look like troll dolls tho?,0,10,0.0,neutral
This is what we've waited how long for I knew they got lazy but holy shit,-1.0,15,-0.06666666666666667,negative
Até a versão original tem gráfico melhor q a merda do remake,0,12,0.0,neutral
THE POKEMON ANIMATIONS ARE THE SAME FOR THE 11th TIME !!!,0,11,0.0,neutral
THE POKEMON ANIMATIONS ARE THE SAME FOR THE 11th TIME !!!,0,11,0.0,neutral
THE POKEMON ANIMATIONS ARE THE SAME FOR THE 11th TIME !!!,0,11,0.0,neutral
THE POKEMON ANIMATIONS ARE THE SAME FOR THE 11th TIME !!!,0,11,0.0,neutral
THE POKEMON ANIMATIONS ARE THE SAME FOR THE 11th TIME !!!,0,11,0.0,neutral
THE POKEMON ANIMATIONS ARE THE SAME FOR THE 11th TIME !!!,0,11,0.0,neutral
THE POKEMON ANIMATIONS ARE THE SAME FOR THE 11th TIME !!!,0,11,0.0,neutral
THE POKEMON ANIMATIONS ARE THE SAME FOR THE 11th TIME !!!,0,11,0.0,neutral
THE POKEMON ANIMATIONS ARE THE SAME FOR THE 11th TIME !!!,0,11,0.0,neutral
