comment,raw_score,length,normalized_score,class
A UK based pokemon region? FINALLY! Also loving the look of the new starters,3.0,14,0.21428571428571427,positive
This looks really cool,1.0,4,0.25,positive
"I call it: grass/psychic, fire/fairy , water dragon for the final evolutions",0,11,0.0,neutral
So hyped already! Sobble is so cute!,1.0,7,0.14285714285714285,positive
We need triple battles and a battle frontier in these games Gamefreak,0,12,0.0,neutral
We got more out of the starters for this than we did for Gen 9.,0,15,0.0,neutral
I think sobble is the cutestFight me,0,6,0.0,neutral
2041: Pokémon window and Pokémon door,0,6,0.0,neutral
Omg the three starters of this region are so cute!!,0,10,0.0,neutral
Sobble is the cutest water starter yet!,0,7,0.0,neutral
I'm gonna sell my Xbox for buy a switch guys,0,10,0.0,neutral
I am just here to see if they would release Gen 9 on their anniversary this 2022,0,16,0.0,neutral
Wow its Pokemon but with Gamecube mechanics! COOL!,0.0,8,0.0,neutral
Can't wait to see Legendary Pokémon,-1.0,6,-0.16666666666666666,negative
"What makes me a good Pokemon trainer?,<span class="""" dir=""auto"" style=""font-weight: 500;"">IF I WERE A BAD TRAINER, I WOULDN'T BE SITTIN' HERE, DISSCUSIN' IT WITH YOU WOULD I?!",0.0,21,0.0,neutral
Alright it seems wild battles are back. Taking them away was really stupid.Edit: Why are you all complaining about how much you hate random encounters!? Dont you guys know about repelents? They have always been affordable!,-1.0,35,-0.02857142857142857,negative
My only concerns with the starters is scorchbunny looks like fire chespin (I'm sure the evolutions will be very different but you csnt say they dont look similar) and that scorchbunny could end up being fire fighting,0,36,0.0,neutral
"I hope it is not a letdown like XY.The graphics intrigued me back then.Though UK ,is great choice",1.0,16,0.0625,positive
2050 : Pokemon Day &amp; Night,0,6,0.0,neutral
I'm from 2077 and I'm playing Pokemon Keanu &amp; Reeves,0,10,0.0,neutral
Is it just me or the newer pokemons designs is getting more cartoonish than the previous,0,16,0.0,neutral
i hope scorbunny evolves into a magician and not some sort of fighter,0,11,0.0,neutral
Scorbuny: Fire - ElectricSobble: Water - Psyquic/ Normal/ GhostGrookey: Grass - Fighting / Flying,0,14,0.0,neutral
It'll be fine....just wish they kept pokemon in the overworld other than that its their first attempt on a console...second outings tend to be better.,1.0,25,0.04,positive
Anyone else getting ultra sun and moon vibes?Just me?Ok. ;-;,0,10,0.0,neutral
"I like the old way of battling, guess i am getting old<span class=""ytAttributedStringInlineBlockMod"" style=""margin-left: 2px; margin-right: 2px;""><img alt=""😅"" class=""ytCoreImageHost ytAttributedStringImageElement ytAttributedStringImageAlignmentVerticalCenter ytCoreImageContentModeScaleToFill ytCoreImageLoaded"" style=""height: 16px; width: 16px;"" src=""./sword_files/emoji_u1f605.png"">",1.0,10,0.1,positive
"Beautiful Galar region and wonderful 《Pokémon Sword and Sheild》<span class=""ytAttributedStringInlineBlockMod"" style=""margin-left: 2px; margin-right: 2px;""><img alt=""😍"" class=""ytCoreImageHost ytAttributedStringImageElement ytAttributedStringImageAlignmentVerticalCenter ytCoreImageContentModeScaleToFill ytCoreImageLoaded"" style=""height: 16px; width: 16px;"" src=""./sword_files/emoji_u1f60d.png"">",0,9,0.0,neutral
"What if they do not have the usual starter abilities? Maybe the bunny has flame body, the lizard has colour change or sth like that and the monkey has some grass-growing stuff...",0,31,0.0,neutral
"Finally no ""Capture Wild Pokemons for xp BS""",0.0,8,0.0,neutral
Cant wait for pokemon ketchup and fry.,1.0,6,0.16666666666666666,positive
Game looks amazing so far but would really love to learn more about it,2.0,14,0.14285714285714285,positive
I'm just waiting for the sinnoh remake...,0,7,0.0,neutral
"<span class="""" dir=""auto"" style=""font-weight: 500;"">PLS DONT BE A FIRE/FIGHTING",0,4,0.0,neutral
Late 2019? Why release this trailer now I will be in agony for half of the year just waiting for this.,0,20,0.0,neutral
Grookey:SOBBLES COME OUT AND PLAAAY,0,5,0.0,neutral
2060: Pokemon Galaxy and Pokemon Universe,0,6,0.0,neutral
"the starters are probably inspired to BASEBALL... Scorbunny seems a runner, Sobble seems a catcher (look his posture when he's out of the pool) and Grookey have a little wood stick that reminds me of a baseball bat",0,38,0.0,neutral
What happened to Pokemon saying their names,0,7,0.0,neutral
Can't wait for Pokemon Guns and Roses,-1.0,7,-0.14285714285714285,negative
"Pokémon Ketchup and mustard, with the remake Pokémon mayonnaise!",0,9,0.0,neutral
"So are we gonna be playing soccer now or what <span class=""ytAttributedStringInlineBlockMod"" style=""margin-left: 2px; margin-right: 2px;""><img alt=""😂"" class=""ytCoreImageHost ytAttributedStringImageElement ytAttributedStringImageAlignmentVerticalCenter ytCoreImageContentModeScaleToFill ytCoreImageLoaded"" style=""height: 16px; width: 16px;"" src=""./sword_files/emoji_u1f602.png"">",0,11,0.0,neutral
2900: Introducing Pokemon:Shrek and Pokemon:Lord Farquad (illegal to own both),0,10,0.0,neutral
I love that refreshing twist on the bgm!,1.0,7,0.14285714285714285,positive
"bruh, I lost faith since Sun and Moon, saw this on my recommended and thought, “let’s see if they’re creative again with designs”, and saw these starters",0,26,0.0,neutral
Anyone else waiting for pokemon trump and Clinton?,0,8,0.0,neutral
"<span class=""ytAttributedStringItalicized"" dir=""auto"" style=""font-weight: 400;"">rule 34 artist already have nsfw of this already smh",0,10,0.0,neutral
Am I the only one that notices the intro beat sounds alot like the windwaker music when sailing the ocean?,0,19,0.0,neutral
"It's 2019, release Pokémon battle royale",0,6,0.0,neutral
When you run out of colors and letters of the alphabet.,0,11,0.0,neutral
I remember this like it was just yesterday.,0,7,0.0,neutral
"My Guess On Gen 8 Starter Types <span class=""ytAttributedStringInlineBlockMod"" style=""margin-left: 2px; margin-right: 2px;""><img alt=""👀"" class=""ytCoreImageHost ytAttributedStringImageElement ytAttributedStringImageAlignmentVerticalCenter ytCoreImageContentModeScaleToFill ytCoreImageLoaded"" style=""height: 16px; width: 16px;"" src=""./sword_files/emoji_u1f440.png"">",0,8,0.0,neutral
How cool would it be if Scorbunny was a fire/normal for its final evolution,1.0,14,0.07142857142857142,positive
Deadass looks like reused sun and moon assets,0,8,0.0,neutral
"<span class="""" dir=""auto"" style=""font-weight: 500;"">Anyone here after Gen 9 Scarlet and Violet?",0,8,0.0,neutral
"Let me guess, different region, new gang, new starters, defeat 8gyms and you become Pokemon champion in the end",0,19,0.0,neutral
"Female Protagonist of Pokémon Sword and Shield: existsRule 34 Artists: <span class="""" dir=""auto"" style=""font-weight: 500;"">Let us to introduce ourselves.",0,15,0.0,neutral
Im so gonna choose Sobble and name it Pascal,0,9,0.0,neutral
"I really hope this is better than sun and moon, you know.. less hand holding and more adventure",1.0,17,0.058823529411764705,positive
"I’m excited for a breath of fresh air- new place, new Pokémon. But I’m not so sure I’m a fan of the starters- they look like fan made Pokémon.At least we’re not in Alola anymore dear lord",1.0,35,0.02857142857142857,positive
"<span class="""" dir=""auto"" style=""font-weight: 500;"">OK COOL NOW GIVE US SINNOH REMAKE",1.0,7,0.14285714285714285,positive
"Welp the legendaries better actually be something to do with a sword and shield cause damn that would be dope, I’m kinda hoping that the starters will have good evolutions because they look like ass. Except for soble, he looks kinda cute",1.0,42,0.023809523809523808,positive
Winds and waves looks so much better omg,1.0,8,0.125,positive
Bro where’s Pokémon ketchup and mustard with the villainous team pants. And Pokémon horseradish,0,14,0.0,neutral
Can't beat Pokemon Chair and Pokemon tableand the special edition being bench,0,12,0.0,neutral
Yay more pokemon to make R34 art of... smh,0,9,0.0,neutral
"I hope it will be like ""lets go"" where you can actually see the pokemon wandering around. But also I hope that its possible to fight the wild pokemon and not only be forced to catch them.",0,34,0.0,neutral
"Yep this is just another Pokemon game... Scorbunnys badass, leaving flames every where it walks, Sobbles a tactic Pokemon, even showing off it can camoflauge, and Grookey... Has a stick. Yep.",0,31,0.0,neutral
Pokemon Sword Art Online Pokemon Shield Heronow all we need is Pokemon Gun Gale Online XD,-0.5,16,-0.03125,negative
"The new starters look kind of lame, I hope their evolutions look better. But I'm going to buy one of the games either way",0.0,23,0.0,neutral
I got this game today,0,4,0.0,neutral
In the new anime ash is a fetus...he ages backwards,0,10,0.0,neutral
"I can't believe that it has been 3 years since Sword and Shield's release. It was fun to travel in Galar despite the game issues and lackluster story. Thank you, Sword and Shield and to the DLCs. Thank you, generation 8! <span class=""ytAttributedStringInlineBlockMod"" style=""margin-left: 2px; margin-right: 2px;""><img alt=""💙"" class=""ytCoreImageHost ytAttributedStringImageElement ytAttributedStringImageAlignmentVerticalCenter ytCoreImageContentModeScaleToFill ytCoreImageLoaded"" style=""height: 16px; width: 16px;"" src=""./sword_files/emoji_u1f499.png"">",0.5,41,0.012195121951219513,positive
Some people are complaining that it is the same game. You can say that about almost every sequel game. They are not going to change the game a lot as people like the games the way they are.,0,37,0.0,neutral
It makes me so nostalgic...,0,5,0.0,neutral
The region looks small,0,4,0.0,neutral
"ok whoever decided to call the fire starter <span class="""" dir=""auto"" style=""font-weight: 500;"">scorbunny",0,9,0.0,neutral
i can already hear the pens of r34 artists...,0,8,0.0,neutral
2030: Pokemon peanut butter and pokemon jelly.,0,7,0.0,neutral
Pokemon sword and shieldPokemon door and windowPokemon tree and grassPokemon hot and coldPokemon True and falsePokemon hero and villian Pokemon light and darkPokemon car and motocyclePokemon sky and groundPokemon mario and sonicPokemon trump and obamaPokemon right and leftPokemon correct and falsePokemon gay and heteroPokemon rock and pop,0,47,0.0,neutral
Well this marks the end of my Hand Held pokemon life since I have really no reason to buy an entire brand new Gaming System(The Switch) for just one game.,-1.0,29,-0.034482758620689655,negative
"The Beginning song gives me flasbbacks of the massive outrage that was Dexit lmao hard to believe that shit happened 4 years ago <span class=""ytAttributedStringInlineBlockMod"" style=""margin-left: 2px; margin-right: 2px;""><img alt=""🤣"" class=""ytCoreImageHost ytAttributedStringImageElement ytAttributedStringImageAlignmentVerticalCenter ytCoreImageContentModeScaleToFill ytCoreImageLoaded"" style=""height: 16px; width: 16px;"" src=""./sword_files/emoji_u1f923.png"">",-1.0,24,-0.041666666666666664,negative
"I remember watching starter reveal clip in school with my friend when I saw Scorbunny I thought to myself ""this is the one"" and other cheesy stuff",0,24,0.0,neutral
Lil scottish laddy,0,3,0.0,neutral
The next generation:Pokemon Space and Timeand the location is in space,0,11,0.0,neutral
When I saw the starters on google I thought they were fan made lmao,0,12,0.0,neutral
im so excited for pokemon gun and knife,0,8,0.0,neutral
Welcome to the Galagar region.,0,5,0.0,neutral
The hardest part of this game is picking your starter pokemon,0,11,0.0,neutral
Waiting for Pokemon bread and butter,0,6,0.0,neutral
now there's a scottish duolingo starter,0,6,0.0,neutral
From 2100 playing Pokémon Chocolate and Vanilla,0,7,0.0,neutral
Back to Gym battling  again AshIn Galore Region,0,8,0.0,neutral
I'm at 2051 and I'm playing Pokémon 1 and 2,0,10,0.0,neutral
"In some days this video will be 2 years old, time FLIES",0,12,0.0,neutral
Who came here after the reveal of Scarlet and Violet?,0,9,0.0,neutral
My favorite is Scorbunny,1.0,4,0.25,positive
My childhood is evolving...,1.0,4,0.25,positive
Pokemon..... You will never die,0,5,0.0,neutral
I can't wait to see what new Pokemon other than the starters are in this game.,-1.0,15,-0.06666666666666667,negative
Way better graphics and better gameplay than gen 9,-0.5,9,-0.05555555555555555,negative
I haven't played a Pokemon game since I beat the original Red on my gameboy pocket. Don't know why butI'm stoked for this game,0,22,0.0,neutral
My scorbunny Evlove into a raboot,0,6,0.0,neutral
Definitely choosing sobble,0,3,0.0,neutral
I LOVE SWORD AND SHIELD!!!,1.0,4,0.25,positive
I just bought a switch and this will be my first ever pokemon game ! im so excited :D :D :D,0,20,0.0,neutral
Waiting for Pokémon Dog and Pokémon Cat,0,7,0.0,neutral
I didn't see this announcement in the last 5 years,0,9,0.0,neutral
Why are their cries soo cute ;-;,0,7,0.0,neutral
How did they fuck things up so badly?,0,8,0.0,neutral
"I'm betting the next trailer will drop either on the 14th, 21st, or 28th. I noticed they always drop it on a Tuesday in May.",0,24,0.0,neutral
"Cant wait for Pokémon Rock, Paper and Scissors. A Pokémon Trifesta for ya.",1.0,12,0.08333333333333333,positive
its reallt sad how etika wont get to play this,-1.0,10,-0.1,negative
It's crazy to think this was revealed 2 years ago,0,10,0.0,neutral
Who else is hyped for pokemon ketchup and mustard,1.0,8,0.125,positive
I hope we can rematch gym leaders and trainers in this generation,0,11,0.0,neutral
i love the music in this game too much,1.0,8,0.125,positive
I'm from 3021 playing pokémon fork and spoon and soon the new addition spork,0,14,0.0,neutral
Who else is here before the Direct tomorrow for (finally) more information?,0,11,0.0,neutral
Welcome to Pokemon medieval. where your Pokemon fight with swords and shields,0,12,0.0,neutral
Pokemon Gun and Pokemon Control.,0,5,0.0,neutral
2020: supa sword and supa shield,0,6,0.0,neutral
"I’m from 2022, where Scarlet and Violet where just announced, to y’all in 2026 tell me what gen 10 is like",0,21,0.0,neutral
Cant wait for the third installment! Pokemon Gun!,1.0,7,0.14285714285714285,positive
I remember this trailer that came out not too long ago...,0,9,0.0,neutral
More optimistic times.,1.0,3,0.3333333333333333,positive
Pokemon Duck and Pokemon Duck and Pokemon Goose.,0,8,0.0,neutral
grookey gang lets go,0,4,0.0,neutral
I swear to god if the rival is friendly this time. At least have a passive-aggressive rival this time,0,18,0.0,neutral
"Damn, back before the fanbase was completely divided over these games. Those were simpler times",0,15,0.0,neutral
Hype,1.0,1,1.0,positive
Pokemon Lets Get It and Pokemon Go Get it,0,9,0.0,neutral
Can’t wait for pokemon Apple and orange,1.0,7,0.14285714285714285,positive
Its been 3000 years,0,4,0.0,neutral
Time genuinely flew so fast. like wow. i remember minutes after this dropped and now its been almost half a decade.,0,20,0.0,neutral
"Pokemon Time<span class=""ytAttributedStringInlineBlockMod"" style=""margin-left: 2px; margin-right: 2px;""><img alt=""⏰"" class=""ytCoreImageHost ytAttributedStringImageElement ytAttributedStringImageAlignmentVerticalCenter ytCoreImageContentModeScaleToFill ytCoreImageLoaded"" style=""height: 16px; width: 16px;"" src=""./sword_files/emoji_u23f0.png"">",0,2,0.0,neutral
"Can't wait for Pokémon Alive &amp; Pokémon Dead, with a spin off Pokémon Coma",-1.0,14,-0.07142857142857142,negative
I just came here for all the comments lol,0,8,0.0,neutral
"Nice to go back and see these comments, you know, before war broke out about this game.",1.0,17,0.058823529411764705,positive
Wyf do u mean its 7years old,0,7,0.0,neutral
"I know this is a bit late, but Sobble is Soooooooooooo cute!",0,11,0.0,neutral
"I'm from 2040!!! There we play Pokémon ""Truth and Lie"". It's awesome!",1.0,12,0.08333333333333333,positive
GROOKY GANG,0,2,0.0,neutral
"Who is team here in sword n shield me: cinderace,bolton, crawdaunt, grapploct,copperajah , noivern",0,13,0.0,neutral
Pokemon Rock and Pokemon Rap,0,5,0.0,neutral
"I come from the future, and listen to this, in Gen 10 we have Pokémon Wind and Pokémon Wave, with three starter Pokémon: a Grass chicken, a Water lizard, and a Fire dog. <span class=""ytAttributedStringInlineBlockMod"" style=""margin-left: 2px; margin-right: 2px;""><img alt=""🗣"" class=""ytCoreImageHost ytAttributedStringImageElement ytAttributedStringImageAlignmentVerticalCenter ytCoreImageContentModeScaleToFill ytCoreImageLoaded"" style=""height: 16px; width: 16px;"" src=""./sword_files/emoji_u1f5e3.png"">",0,33,0.0,neutral
Can i just say that the cave there looks EXTREMELY similar to x and y,0,14,0.0,neutral
Can’t wait for Pokémon beer and Pokémon wine (and yes please drink responsibly),2.0,13,0.15384615384615385,positive
"Watching this just after gen 10 was revealed<span class=""ytAttributedStringInlineBlockMod"" style=""margin-left: 2px; margin-right: 2px;""><img alt=""😭"" class=""ytCoreImageHost ytAttributedStringImageElement ytAttributedStringImageAlignmentVerticalCenter ytCoreImageContentModeScaleToFill ytCoreImageLoaded"" style=""height: 16px; width: 16px;"" src=""./sword_files/emoji_u1f62d.png"">",0,8,0.0,neutral
I've only been waiting on this for like 20 years,0,10,0.0,neutral
I WANT SCOTTISH,1.0,2,0.5,positive
Gen 10 has been revealed and I am now thinking... this game looks better than Scarlet/Violet.. right??,1.0,16,0.0625,positive
I need this. Looking forward to e3 info about more pokemon,1.0,10,0.1,positive
That music gives me the chills,0,6,0.0,neutral
2 days let’s gooooooo,0,4,0.0,neutral
Oh damn I'm liking the rabbit starter.,1.0,7,0.14285714285714285,positive
"Pokémon numbers and Pokémon letters.Where you explore the world of Pokémon playing as a preschooler catching Pokémon,learning to count and learning to spell.Coming soon",0,24,0.0,neutral
WHAT HOW IS THIS 4 YEARS OLD,0,7,0.0,neutral
"Looking back after the winds and waves trailer I can't even believe this was how they revealed this one <span class=""ytAttributedStringInlineBlockMod"" style=""margin-left: 2px; margin-right: 2px;""><img alt=""😭"" class=""ytCoreImageHost ytAttributedStringImageElement ytAttributedStringImageAlignmentVerticalCenter ytCoreImageContentModeScaleToFill ytCoreImageLoaded"" style=""height: 16px; width: 16px;"" src=""./sword_files/emoji_u1f62d.png"">",0,19,0.0,neutral
"<span class="""" dir=""auto"" style=""font-weight: 500;"">who else is so excited for pokemon car and truck?",0,9,0.0,neutral
This is the Pokemon game I wanted when I was a kid,1.0,10,0.1,positive
"Greetings, I'm from the year 2046. Just looking back at the old trailers before Pokémon Yes and Pokémon No :)",0.0,20,0.0,neutral
this one someone how looks better then gen 9 but gen 10 is def way above both,1.0,17,0.058823529411764705,positive
Anyone here after legends z - a trailer,0,8,0.0,neutral
Can't wait for Pokémon left and right,-1.0,7,-0.14285714285714285,negative
They didn't show dynamax in the first trailer so pkmn dp could still have megas,0,15,0.0,neutral
Its 2020 and alot of us are still proteccting Sobble,0,10,0.0,neutral
"Lol, remember when we were all trying to figure out what the starters' final typings would be? Good times.",1.0,19,0.05263157894736842,positive
"So guys 2 months later, which version and which starter will YOU choose?",0,13,0.0,neutral
"I'm from the year 2034, playing Pokemon Baby and Elderly! I'm facing the evil Team mid-life crisis!",0,17,0.0,neutral
"Things that should happen this gen-Return and highlight all sword, shield and knight-related pokemon like the Swords of Justice, Aegislash, Golurk, etc. Give them a boost, more moves or something. -Make a pokemon rivalry relationship ala Durant/Heatmor and Zangoose/Seviper between a dragon and a steel-type knight pokemon-At least one fairy evolution line that plays into fantasy tropes-A dark sorcerer motif pokemon-I always thought a fairy/dragon type would be cool-The Pokemon Champion should have a throne complete with crown and fanfare. The Elite Four are his/her lords or knights.",0,87,0.0,neutral
EVERYTIME I SEE A NEW POKEMON GAME TRAILER I THINK OF IT AS A APRIL FOOLS JOKE EVEN THOUGH APRIL IS FINISHED,-1.0,20,-0.05,negative
Pokémon Gun and Knife is gonna be dope...!,0,8,0.0,neutral
Pokemon swsh will be 4 years old next month!,0,9,0.0,neutral
I choose sobble,0,2,0.0,neutral
"And despite a global pandemic and numerous people telling them they need to slow down, 3 years later they announce Scarlet and Violet.",0,23,0.0,neutral
I hope they have the level 1 ratatta tbh,0,8,0.0,neutral
I will have to choose sword!,0,5,0.0,neutral
I love how this was revealed on my birthday,1.0,8,0.125,positive
Pokemon Poke and Pokemon Mon,0,5,0.0,neutral
"If scorbunny have fire/fighting, I want it fire/flying type",1.0,8,0.125,positive
Man I can’t wait for Pokémon: Left and Right,1.0,8,0.125,positive
"ME when i saw da new games:<span class=""ytAttributedStringInlineBlockMod"" style=""margin-left: 2px; margin-right: 2px;""><img alt=""😍"" class=""ytCoreImageHost ytAttributedStringImageElement ytAttributedStringImageAlignmentVerticalCenter ytCoreImageContentModeScaleToFill ytCoreImageLoaded"" style=""height: 16px; width: 16px;"" src=""./sword_files/emoji_u1f60d.png"">",0,6,0.0,neutral
"Yay! I saw pokemon rich and poor trailer in late 2099, can't wait",-1.0,12,-0.08333333333333333,negative
So hyped for today,1.0,4,0.25,positive
"Love the logo<span class=""ytAttributedStringInlineBlockMod"" style=""margin-left: 2px; margin-right: 2px;""><img alt=""👍"" class=""ytCoreImageHost ytAttributedStringImageElement ytAttributedStringImageAlignmentVerticalCenter ytCoreImageContentModeScaleToFill ytCoreImageLoaded"" style=""height: 16px; width: 16px;"" src=""./sword_files/emoji_u1f44d.png"">",1.0,3,0.3333333333333333,positive
HYPE. Its almost time to finally get a switch,2.0,9,0.2222222222222222,positive
"I’m from 2056, playing Pokémon let’s go Robochu and Pokémon let’s go Robovee",0,13,0.0,neutral
Im SOOOOOOOO hyped for pokemon whip and nae nae!,1.0,9,0.1111111111111111,positive
"I'm from 2023, finally got Pokémon Scarlett and violet",1.0,9,0.1111111111111111,positive
Scorbunny will either be electric fire or fighting fire grookey will be grass fighting while sobble might be water ghost or water physics/fairy,0,23,0.0,neutral
Who is here after scarlet and violet release?,0,7,0.0,neutral
I cant wait for the pokemon punch and pokemon kick,1.0,8,0.125,positive
Sobble I Choose You,0,3,0.0,neutral
Tomorrow!,0,1,0.0,neutral
Awant to pick Grookey,0,4,0.0,neutral
Screams in Scottish,0,3,0.0,neutral
YES FLYGONS IN HERE!!!,1.0,4,0.25,positive
I could do with a Pokemon lamb and chops right now,0,10,0.0,neutral
"Can't wait for Pokémon <span class="""" dir=""auto"" style=""font-weight: 500;"">Up and Down",-1.0,7,-0.14285714285714285,negative
Sobble looks adorable,0,3,0.0,neutral
I've been carved to death for seeing this trailer...,0,9,0.0,neutral
swsh be like:step 2) cover yourself in dynamax,0,8,0.0,neutral
Coming soon. Pokemon Mind and Pokemon Vessel,0,7,0.0,neutral
"Pokémon mouse and cat, can’t wait",1.0,6,0.16666666666666666,positive
pokemon netflix &amp; pokemon chill anyone?,0,6,0.0,neutral
Coming soon in late 2021...Pokemon Amazing and Pokemon Brilliant!,1.0,9,0.1111111111111111,positive
No thanks. I’ll save my money for Pokémon Gun.,-1.0,9,-0.1111111111111111,negative
Cant wait for Pokemon: Ketchup and Mustard,1.0,6,0.16666666666666666,positive
"<span class="""" dir=""auto"" style=""font-weight: 500;"">s o p a  d e  m a c a c o",0,12,0.0,neutral
The new starters are sooooo cute,0,6,0.0,neutral
Looks awesome!,1.0,2,0.5,positive
"Anytime I see shield, all I can think about are the scottish memes",0,11,0.0,neutral
Pokemon Saints Row and Pokemon Grand theft auto,0,8,0.0,neutral
Grooky gang for LIFE!!!!!,0,4,0.0,neutral
"So cool but i dont have a switch btw <span class=""ytAttributedStringInlineBlockMod"" style=""margin-left: 2px; margin-right: 2px;""><img alt=""💛"" class=""ytCoreImageHost ytAttributedStringImageElement ytAttributedStringImageAlignmentVerticalCenter ytCoreImageContentModeScaleToFill ytCoreImageLoaded"" style=""height: 16px; width: 16px;"" src=""./sword_files/emoji_u1f49b.png"">",1.0,8,0.125,positive
One of the most things i care about is if theres a furret in the game.,0,15,0.0,neutral
Pokémon and Pokémoff are about to be extra hype.,1.0,9,0.1111111111111111,positive
2089: pokemon minecraft and fortnite!,0,5,0.0,neutral
"I CANT WAIT <span class=""ytAttributedStringInlineBlockMod"" style=""margin-left: 2px; margin-right: 2px;""><img alt=""👍🏻"" class=""ytCoreImageHost ytAttributedStringImageElement ytAttributedStringImageAlignmentVerticalCenter ytCoreImageContentModeScaleToFill ytCoreImageLoaded"" style=""height: 16px; width: 16px;"" src=""./sword_files/emoji_u1f44d_1f3fb.png"">",1.0,2,0.5,positive
Is anybody else ready for pokemon dog and cat?,0,9,0.0,neutral
And in a few months from now they will announce gen 9,0,12,0.0,neutral
Im from 2069 im playing pokemon lets go sword and lets go shield and its in vr,0,17,0.0,neutral
"Gen 9= Pokemon <span class="""" dir=""auto"" style=""font-weight: 500;"">insert cooking utensils",0,6,0.0,neutral
"I want the soundtrack for this<span class=""ytAttributedStringInlineBlockMod"" style=""margin-left: 2px; margin-right: 2px;""><img alt=""🥺"" class=""ytCoreImageHost ytAttributedStringImageElement ytAttributedStringImageAlignmentVerticalCenter ytCoreImageContentModeScaleToFill ytCoreImageLoaded"" style=""height: 16px; width: 16px;"" src=""./sword_files/emoji_u1f97a.png"">",1.0,5,0.2,positive
is this sun n moon v2?,0,6,0.0,neutral
This is so fantastic this game wait new started pokemon,2.0,10,0.2,positive
I want actual cutscenes with voices pls,1.0,6,0.16666666666666666,positive
"A little more than a month away now, feels weird coming back to the reveal trailer.",0,16,0.0,neutral
"Fire fighting <span class=""ytAttributedStringInlineBlockMod"" style=""margin-left: 2px; margin-right: 2px;""><img alt=""👀"" class=""ytCoreImageHost ytAttributedStringImageElement ytAttributedStringImageAlignmentVerticalCenter ytCoreImageContentModeScaleToFill ytCoreImageLoaded"" style=""height: 16px; width: 16px;"" src=""./sword_files/emoji_u1f440.png"">",0,3,0.0,neutral
Awesome!,1.0,1,1.0,positive
Coming soon. Pokemon Techno and Pokemon Natura.,0,7,0.0,neutral
I hope they don't end up spoiling everything with trailers like how they did with sun and moon.,0,17,0.0,neutral
I'm hyped for pokemon shit and piss,0.0,7,0.0,neutral
Can’t wait for Pokemon Ketchup and mustard,1.0,7,0.14285714285714285,positive
Nobody: Me: will this also be in the anime?,0,9,0.0,neutral
Grookey is kinda a Chespin Jr,0,6,0.0,neutral
Sobble should evolve into a marine iguana Water/Dragon type.Grooky should evolve into a gorilla Grass/Fighting type.And Scorbunny should evolve into a big rabbit Fire type.,0,25,0.0,neutral
"soobble: I TOLD YOU A MILLION TIMES SCORBUNNY, STOP MAKING  BURNING FOOTPRINTS",0,11,0.0,neutral
Cant wait for pokemon Ketchup and Mayonnaise.,1.0,6,0.16666666666666666,positive
Next gen: Pokemon KNEE and Pokemon GEAR,0,7,0.0,neutral
I can't wait on Pokemon spoon and fork,-1.0,7,-0.14285714285714285,negative
2078: Pokemon Enter and Exit,0,5,0.0,neutral
I can't help but to think that the bunny has a gun on his back,0,14,0.0,neutral
"You can move the camera.... .... .. <span class="""" dir=""auto"" style=""font-weight: 500;"">*mind blown*",0,9,0.0,neutral
I’m also hyped about this game although when it comes out I’m still trying to decide on what starter Pokémon,1.0,20,0.05,positive
Pokemon McDonalds and BurgerKing?,0,4,0.0,neutral
Love it!,1.0,2,0.5,positive
Gotta love Pokémon Ham and Cheese!,1.0,6,0.16666666666666666,positive
Coming soon. Pokemon Jade and Pokemon Obsidian,0,7,0.0,neutral
can’t wait for pokémon apple and android,1.0,7,0.14285714285714285,positive
I hope they add contests and stuff,0,6,0.0,neutral
Finally a Fire\Fighting type,1.0,4,0.25,positive
Pokemon Round and Flat where you fight people over whether the earth is round or flat,0,16,0.0,neutral
I am from 2050 playing pokemon: chips and chocolate,0,8,0.0,neutral
Soon we will have Pokémon peanut butter and jelly.,0,9,0.0,neutral
I'll Pokemon Shield and name my character Grass Crest.,0,9,0.0,neutral
2050: Pokémon drink and Pokémon cup,0,6,0.0,neutral
SS is far greater than SV,0,6,0.0,neutral
I hope this will be in recommend section lol,0,8,0.0,neutral
Waiting for Pokéomon death and life,0,6,0.0,neutral
Oh boy! Looks like this is the one newest gen I will actually be getting!,0,14,0.0,neutral
"Theres probably a trio like a Helmet, Chesplate, and Boots the Three Legendary Armor that helps defend the world from forces of evil. Also the starters remind me of Hoenn",0,30,0.0,neutral
Can't wait for Pokemon Peanut butter and Jelly,-1.0,8,-0.125,negative
Cant wait for pokemon stark and pokemon lannister,1.0,7,0.14285714285714285,positive
Keen for the direct later tonight (Aus),0,7,0.0,neutral
2050: Pokemon Hotel &amp; Pokemon Trivago,0,6,0.0,neutral
Was next? Pokémon Spear and Javelin?,0,6,0.0,neutral
Can’t wait until pokemon dirt and grass,1.0,7,0.14285714285714285,positive
Can't wait for Pokemon Marco and Pokemon Polo,-1.0,8,-0.125,negative
i cant wait for pokemon pallet town and pokemon cerulean city,1.0,9,0.1111111111111111,positive
2050: Pokemon Land and Pokemon Ocean,0,6,0.0,neutral
Aye I'm going for that big fockin defense so shiled it isssss,0,12,0.0,neutral
7 years lol,0,3,0.0,neutral
this new region reminds me of england,0,7,0.0,neutral
Uploaded On The Third Anniversary When I Gave My Asian Soulmate A Promise Ring On Pokemon Day 2016!,0,17,0.0,neutral
